artist,genre,video_id,video_title,channel_title,period,text,likes
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2026,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I am walking paradots,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2026,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Tyler: ""I'm not gay.""
Every gay person has said that at some point (or most))... hehe",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Yes, Kanye, this video was definitely the best of 2011.",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Teka,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Love you,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"This is first time listening Tyler, The Creator it’s his B-Day today so Happy Birthday to him!!!!!!!🥳🎉🎂 03/06/26",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This the real Tyler...Wolf Haley...Tron Cat,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I don’t even get a warning to this anymore. This is savage.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Uh I'm a fuckin homosexual,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Art.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:51 damn bro u good?,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Prosze o spust,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This beat is so fucking killer.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Saints Row III brought me here,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,THIS SONG AUCKS,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Of gang,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Hey LEE : D,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Someone I met in the mental ward lol,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,There’s a burguer in vegas,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The video that introduced me to Tyler 15 years ago. Time flies man,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I remember when this came out everyone was talking mad shit saying Tyler wasn’t gonna accurate to shit…. They’re all sucking teeth now for suuuuuuure,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still the best song he ever made. I said what I said,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Put on a shirt at least a button up ,yuk",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,✨iM a FUcKIn WALkin PARAdoX✨ no I'm not😡,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What a time to be alive around this time—we millenials truly were the last to really live💔🥀 ts would never slide now days 🤣,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I wish he would Collab with Sam Hyde,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,https://youtube.com/playlist?list=PL3af3gXt4jQPv6x4bjJfB4B5eTDH8E5gm&si=3dmv43ppdHj9a1Et,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:43 rip Nissan,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What a tune 🔊🔊🔊,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Tyler please stop eating bugs its not healthy,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:26 Sayori at the end of act 1 be like:,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:30  me too dawg .,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"2026 well shiiiit!!, here we go again 🙉",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,when link is walking in the metal shoes be like,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I'm a fuckin walkin pair of socks,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,My pentagon 😊,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years bro that’s crazy,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Tyler the tererizor,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Happy 15!,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"𝚈𝚎𝚜𝚑 𝚛𝚢𝚝,𝚃𝚑𝚒𝚜 𝚒𝚜 𝚖𝚢 𝚔𝚒𝚗𝚍𝚊 𝚖𝚞𝚜𝚒𝚌",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years ago,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years wow,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This Tyler was the shit back then. Had me rocking Vans and box logos,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years ago...,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2 days late but HAPPY BIRTHDAY,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,First song. ❤,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years old,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Is no one gonna talk about how he eats a fucking cockroach then dies,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years ago ❤️‍🩹,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The death grip this had on white Tumblr teenagers in 2011 was insane. Happy 15th to a legendary piece of media.,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,HAPPY 15TH YONKERS,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years later.. it’s still a classic. 💜🖤🍩🍩🍩,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,FIFTEEN YEARS AGO..,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I just realized this came out on my 5th birthday 😭😭😭,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 YEARS AGO TODAY...,11
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years ago.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Here’s to 15 more years.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,15 years old today! These kids now a days don’t even know!,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Dude 15 years wowwwwwwwww,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,damn 15 years ago…where all the time go 😔,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,It’s like Sean price if he was regarded and couldn’t rap well,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Are you religious ? 1:13,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,happy birthday yonkers!,31
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I was today years old when i found out that this song was in saints row 3,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Tyler the friggin creator,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:49 1:01 2:26 My Favorite Beats,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,🤔 Reminds me of Saints row 3 ?,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What does this have to do with Yonkers NY ?,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,🎥,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I’m clocking 3 past 6 and going postal. His birthday is March 6th,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I knew this song existed!!!!!!! I thought I was crazy,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Me soon,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,my first tyler mv 🥹,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Old Tyler I'm here for it in 2026,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The one that started it all ❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This music video is almost now 15 years old,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""Khaby Lame mechanism"" Ahh beat",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Travis we throwing signs sup,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This came out from my birth February 10th 2011,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This sounds so 💩,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Pear🍐,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This is some of the worst fucking music I've EVER heard.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Who else here because they're so afraid of Tyler they pisse d they pant,12
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:58 2:59 3:00 3:00 3:00 3:01 3:01 3:01 3:01 3:01 3:01,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,did he actually eat that roach?,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The vid that set it all off 😭 the way his career played out could’ve never been predicted back then,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2026,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I fucking hate how this bitch ate and killed a Living being for a fucking music video over a joke beat. Fuck him fucking Loser,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"0:50 Slimy, yet NOT satisfying.",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,What is this evil ass beat 😂,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"I was in high school when this came out. Never imagined Tyler would become one of the biggest artists in the world. Fuck, I'm old.",3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,NISSAN NOOOOO 0:49,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,彼はヒップホップの獣だ,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Leave Hayley Williams out of this,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,God help me why are people mocking me,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"One of my favorite videos/song combos of all time.

And the reversing of Wolf Gang to Golf Wang is epic.",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,❤❤❤❤,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Wait till the don’t tap the glass fans see ts,4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"1:55 Fortnite Players with the Tyler The Creator skin and the Gears of War ""Combat Knife"" pickaxe encountering a Bruno Mars skin",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I dunno why but the piano makes me smile.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,How did he go from this to the sugar on my tongue,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,0:42 *slurp*,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I'm a fucking walking pear,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2026???,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Wait Tyler was in Saint row the third?,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still bumpin 🗣️💯,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Happy 2026✌🏻,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""What do you think of Haley Williams?"" ...*Wood nut in cider* Haley Williams is a total babe.",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Lit nigguh❤,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Only issue with the video is the vomit effect isnt blurred while the rest of the silhouette is.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Just discovered tyler from Igor,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,MARTY SUPREME,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This shit jawn was everything,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,i did discover him in 2025. i did discover him from this.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:54,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Who Dec twentyfive ?,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"""i was talking to a fucking cockroach till i killed myself""",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This was demonic,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ho in 2025/2026,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Pussy😊,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,By far the most competent of Eminem's children,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,GUYS I THINK THIS IS A PREQUEL TO THE BUFFALO MUSIC VIDEO,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"⚜️when he killed himself at the end, I knew he was gon be famous, people celebrating people post death⚜️",1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,⚜️this video got me arrested⚜️,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,⚜️when he ate the roach I knew he was just like me. The trenches.⚜️,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:56 Bruno mars face when he hears that 😳,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2026 anyone? 👀,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,The end is literally what I wanna do rn,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,GODDAMN,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,GOTH RAP’S HERO 🦸‍♀️,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"timeless, ever fresh",0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Hunter the hungry 😂,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,khaby lame mechanism,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Impressed it has that old school real hip hop sound .,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still the BEST MUSIC VIDEO EVER,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Well they need to fix the fucking moderation angways,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,bro  likes roaches,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Great song😊,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025 from 🇯🇵,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2025?,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ok,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:48 tf is bros beef,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still slaps,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Skibidi,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,baba;););):D:D:D:DO.O,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Same mfer that’s in the grinch and Fortnite,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still listening in 2025,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,1:48 yes,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I remember seeing this on MTV and was intrigued immediately,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Ts shit soo ass ,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,2:01,2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Intimidating ass beat.,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Saints row the 3rd,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,saints row the third,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Og tyler was thug fr,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This shit sucks,3
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,🎧,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"I remember watching/listening to this on my blackberry when I was 14. I’m 28 now, how times flies",2
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I'm traumatized,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Get that protein,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,"Billy🕷, Billy🕸, Billy👄 Where did you get inspired from to make ""You should see me in the Crown""? 

Billy: 0:42",4
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,I am the AntiChrist. I invented the Cinnamon Challenge with Viethra.,1
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,Still trying to figure if i died in 6th grade or the beginning of this year...,0
"Tyler, The Creator",Alternative,XSbZidsgMfw,Tyler The Creator - Yonkers,OFWGKTA,Goblin期（過激な無名期）,This will always be a Classic in 2026💯🔥😎,0
